String,CMC,pCMC,Temperature,Class,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O[C@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)[C@@H]1OCCC(C)CCCC(C)C,0.0040003685104612,2.3979,25.0,Nonionic,9.847266236499191,9.847266236499191,0.40826955782312924,-1.375587705761317,0.4978873959434755,34.09090909090909,320.4260000000001,288.17,320.219888744,132,0,0.18612806567624787,-0.393566515099795,0.393566515099795,0.18612806567624787,0.9545454545454546,1.6363636363636365,2.227272727272727,2.465720204988508,2.27946647040611,296.36061832309275,16.698306133819763,13.889443534374227,13.889443534374227,10.362279762904677,8.284983653797347,8.284983653797347,6.786664843819738,6.786664843819738,4.219615308527095,4.219615308527095,2.609390754884584,2.609390754884584,-0.24000000000000002,2.465720204988508,19.805955882352944,9.799941117415047,6.101656184721819,132.61157705804723,29.89983548696292,24.41586555099321,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,18.256633715248796,0.0,13.213763929025836,29.89983548696292,0.0,0.0,0.0,11.835812092322787,77.16039037110434,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.34576578871707,9.473725907600098,11.835812092322787,46.4544980907759,0.0,0.0,0.0,0.0,99.38000000000001,37.31277424484134,15.319582184522117,0.0,0.0,12.52478801067431,18.75954929201341,12.841643245852019,0.0,0.0,20.771211599071872,14.580253302440804,10.78238936663585,0.0,0.0,38.30701823837872,0.0,1.237224148457845,0.0,-1.5614510115580262,6.568152591418943,0.0,1.0,22,4,6,0,1,1,0,0,0,6,4,6,9,0,1,1,1,0.6553999999999993,82.18920000000007,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OCCC(C)CCCC(C)C)CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0.0053002944883579,2.2757,25.0,Nonionic,10.599359576044662,10.599359576044662,0.2992810489541189,-1.6966272815192995,0.17173378152868365,40.81818181818182,482.5670000000001,440.2310000000003,482.2727121639998,196,0,0.18673230357903053,-0.39356651509080415,0.39356651509080415,0.18673230357903053,0.696969696969697,1.303030303030303,1.9090909090909092,2.776208791716287,1.8997949730005117,546.435114581496,24.706377823327536,19.641439028936496,19.641439028936496,15.59866186812313,11.80199986468777,11.80199986468777,9.594047409187162,9.594047409187162,6.331528428658182,6.331528428658182,4.09735099771908,4.09735099771908,-0.43999999999999995,2.776208791716287,28.794827487743657,13.596206468983597,7.773855716489989,194.40519030649938,54.69314357908513,48.83173110198641,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,18.256633715248796,0.0,19.820645893538753,54.69314357908513,0.0,0.0,0.0,11.835812092322787,107.86628265143275,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.97812221808056,18.947451815200196,11.835812092322787,46.4544980907759,0.0,0.0,0.0,0.0,178.53,74.62554848968269,35.745691763884935,0.0,0.0,18.442694056835705,25.683286491704038,0.0,0.0,0.0,20.771211599071872,18.947451815200196,22.04504050044588,0.0,0.0,70.08891258445799,0.0,1.0829591313077243,0.0,-10.281364923691738,5.564452707480141,0.0,1.0,33,7,11,0,2,2,0,0,0,11,7,11,12,0,2,2,2,-1.520399999999996,114.82260000000008,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O[C@@H]1[C@@H]([C@@H](CO)O[C@@H](OCCC(C)CCCC(C)C)[C@@H]1O)OC2[C@H](O)C(O)[C@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](CO)O2,0.0050003453497697,2.301,25.0,Nonionic,10.855174536358458,10.855174536358458,0.24168714149855486,-1.886547732724473,0.0822774009674572,44.18181818181818,644.7080000000003,592.2920000000004,644.3255355839999,260,0,0.18673275214979346,-0.39356651509080415,0.39356651509080415,0.18673275214979346,0.5227272727272727,0.9772727272727273,1.4772727272727273,2.9923681288968784,1.5888287779602905,816.516869096127,32.71444951283531,25.393434523498772,25.393434523498772,20.835043973341573,15.319016075578196,15.319016075578196,12.401429974554585,12.401429974554585,8.443441548789268,8.443441548789268,5.58531124055358,5.58531124055358,-0.64,2.9923681288968784,37.81421460765376,17.49383156661121,9.246428854385067,256.19880355495155,79.48645167120736,73.24759665297962,18.870080188005637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,18.256633715248796,0.0,26.427527858051672,79.48645167120736,0.0,0.0,0.0,11.835812092322787,138.57217493176117,26.427527858051672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.61047864744398,28.421177722800294,11.835812092322787,46.4544980907759,0.0,0.0,0.0,0.0,257.67999999999995,111.93832273452402,51.06527394840705,0.0,6.606881964512918,18.256633715248796,19.26246486877803,0.0,0.0,0.0,20.771211599071872,28.421177722800294,33.412332659381036,0.0,0.0,102.77500668662748,0.0,0.9944190457290197,0.0,-19.99309749277991,4.478005767709041,0.0,1.0,44,10,16,0,3,3,0,0,0,16,10,16,15,0,3,3,3,-3.6961999999999917,147.45599999999996,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O[C@@H]([C@@H]([C@@H](CO)O1)O)C[C@@H]1OCC(N)CCCCCC,0.022998525866862,1.6383,25.0,Nonionic,9.662983391010052,9.662983391010052,0.04905045351473958,-1.0670672968125865,0.45007194097417524,32.25,291.38800000000003,262.15599999999995,291.204573028,120,0,0.160348668869562,-0.3935665523217761,0.3935665523217761,0.160348668869562,1.3,2.05,2.7,2.44319862764309,2.2011093372591906,253.71876200324016,14.957819157813608,12.279093232057738,12.279093232057738,9.578917360319544,7.576755694798384,7.576755694798384,5.5230577050211505,5.5230577050211505,3.640264591135867,3.640264591135867,2.321301604724318,2.321301604724318,-0.24000000000000002,2.44319862764309,17.810607287449393,9.652003622498114,6.031331879967736,120.42734977407073,30.526975569284403,12.207932775496605,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,12.462662452073971,19.31773031677414,24.793308092122217,0.0,0.0,0.0,5.733667477162185,76.09243365897477,13.213763929025836,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,59.17711283527603,9.473725907600098,0.0,45.448666937246685,0.0,0.0,0.0,0.0,105.17,24.601925892580123,10.213054789681411,0.0,19.06954441658689,6.606881964512918,12.841643245852019,19.26246486877803,0.0,0.0,6.923737199690624,20.313920779602988,10.897054038634126,0.0,0.0,28.311712728359105,5.960377062862182,0.0,-0.04905045351473958,2.366338593692385,2.18023469663361,0.0,1.0,20,5,6,0,1,1,0,0,0,6,4,6,9,0,1,1,1,0.1298000000000008,75.06380000000006,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
O[C@@H]([C@@H]([C@@H](CO)O1)O)C[C@@H]1OCC(N)CCCCCCC,0.0070000315913089,2.1549,25.0,Nonionic,9.686350134157015,9.686350134157015,0.049263038548753135,-1.0675100774751474,0.43859541571160754,31.285714285714285,305.4150000000001,274.167,305.220223092,126,0,0.160348668869562,-0.3935665523217761,0.3935665523217761,0.160348668869562,1.2380952380952381,1.9523809523809523,2.619047619047619,2.4767765907967645,2.1562687645085425,266.44853181312624,15.664925939000156,12.986200013244286,12.986200013244286,10.078917360319544,8.076755694798385,8.076755694798385,5.876611095614424,5.876611095614424,3.890264591135867,3.890264591135867,2.4980783000209548,2.4980783000209548,-0.24000000000000002,2.4767765907967645,18.80816955684008,10.47999054820416,7.037315296566078,126.79229188846735,30.526975569284403,12.207932775496605,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02784531432067,6.4208216229260096,12.462662452073971,19.31773031677414,24.793308092122217,0.0,0.0,0.0,5.733667477162185,82.51325528190078,13.213763929025836,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,59.17711283527603,9.473725907600098,0.0,51.8694885601727,0.0,0.0,0.0,0.0,105.17,24.601925892580123,10.213054789681411,0.0,19.06954441658689,6.606881964512918,12.841643245852019,25.683286491704038,0.0,0.0,6.923737199690624,20.313920779602988,10.932775776211924,0.0,0.0,28.375737067877946,5.992880920886874,0.0,-0.049263038548753135,3.710437662193197,2.2040982780454765,0.0,1.0,21,5,6,0,1,1,0,0,0,6,4,6,10,0,1,1,1,0.5199000000000003,79.68080000000006,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
O[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)C(N(CCCCCCCCCC)C)=O,0.0012998702373886,2.8861,25.0,Nonionic,11.998661297281949,11.998661297281949,0.45458545918367355,-1.8466058824638096,0.2819591438975453,16.458333333333332,349.4680000000002,314.18800000000005,349.24643784,144,0,0.2534684181914787,-0.39357913285241714,0.39357913285241714,0.2534684181914787,0.875,1.375,1.875,2.597671874022371,4.00245106207249,328.20262795571136,18.535169427003233,14.971998752087593,14.971998752087593,11.361478425105242,8.944225835749412,8.944225835749412,6.410610760732539,6.410610760732539,4.231005332768702,4.231005332768702,2.4873038091537953,2.4873038091537953,-0.73,2.597671874022371,23.27,13.54830362794255,8.937565236662351,144.4708493894025,30.432546705054005,18.31189916324491,6.103966387748303,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,51.8694885601727,6.4208216229260096,13.592428388589765,6.606881964512918,30.327174158275348,5.907179729351506,0.0,4.899909730850478,0.0,82.70617573409193,20.199310353102682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9549023385014,4.794537184071822,0.0,58.29031018309871,0.0,0.0,0.0,0.0,121.46000000000001,36.92992724485764,25.220646763434644,0.0,0.0,6.544756405912575,19.26246486877803,44.05168982815771,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,13.30720918402924,47.00095831449071,0.0,-0.7133003788572869,0.0,2.0166948695986977,1.8662415629063762,1.5221964478322705,0.9411764705882353,24,5,7,0,0,0,0,0,0,6,5,7,14,0,0,0,0,0.021400000000001418,91.36000000000007,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
O[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)C(N(CCCCCCCCCCCC)C)=O,0.0001399909626568,3.8539,20.0,Nonionic,12.05190332387562,12.05190332387562,0.45611323696145134,-1.8473997694630533,0.2537402142484285,16.115384615384617,377.5220000000003,338.2100000000001,377.277737968,156,0,0.2534684181914787,-0.39357913285241714,0.39357913285241714,0.2534684181914787,0.8076923076923077,1.2692307692307692,1.7307692307692308,2.6553213048759017,3.876736422847635,354.9210467895712,19.94938298937633,16.38621231446069,16.38621231446069,12.361478425105242,9.944225835749412,9.944225835749412,7.117717541919087,7.117717541919087,4.731005332768702,4.731005332768702,2.8408571997470693,2.8408571997470693,-0.73,2.6553213048759017,25.270000000000003,15.339708190265599,10.426323976782214,157.20073361819573,30.432546705054005,18.31189916324491,6.103966387748303,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,64.71113180602472,6.4208216229260096,13.592428388589765,6.606881964512918,30.327174158275348,5.907179729351506,0.0,4.899909730850478,0.0,95.54781897994395,20.199310353102682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9549023385014,4.794537184071822,0.0,71.13195342895074,0.0,0.0,0.0,0.0,121.46000000000001,36.92992724485764,25.220646763434644,0.0,0.0,6.544756405912575,19.26246486877803,56.89333307400973,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,13.368055664250093,47.15335315978217,0.0,-0.710542643613288,0.0,4.764259440124853,1.8962471295200214,1.5286272499361493,0.9473684210526315,26,5,7,0,0,0,0,0,0,6,5,7,16,0,0,0,0,0.8016000000000008,100.59400000000005,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
O[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)C(N(CCCCCCCCCCCCCC)C)=O,2.3999378768098813e-05,4.6198,20.0,Nonionic,12.092910959160129,12.092910959160129,0.4570344387755103,-1.8480809589005205,0.22079556774185266,15.821428571428571,405.57600000000036,362.23200000000014,405.309038096,168,0,0.2534684181914787,-0.39357913285241714,0.39357913285241714,0.2534684181914787,0.75,1.1785714285714286,1.6071428571428572,2.708742610608801,3.770333269584851,381.9073081210796,21.36359655174942,17.800425876833785,17.800425876833785,13.361478425105242,10.944225835749412,10.944225835749412,7.824824323105635,7.824824323105635,5.231005332768702,5.231005332768702,3.1944105903403432,3.1944105903403432,-0.73,2.708742610608801,27.270000000000003,17.155950880787113,11.965583320183258,169.93061784698895,30.432546705054005,18.31189916324491,6.103966387748303,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,77.55277505187675,6.4208216229260096,13.592428388589765,6.606881964512918,30.327174158275348,5.907179729351506,0.0,4.899909730850478,0.0,108.38946222579598,20.199310353102682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9549023385014,4.794537184071822,0.0,83.97359667480276,0.0,0.0,0.0,0.0,121.46000000000001,36.92992724485764,25.220646763434644,0.0,0.0,6.544756405912575,19.26246486877803,69.73497631986176,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,13.414572899824421,47.27535468777182,0.0,-0.7085529657977172,0.0,7.567947034829185,1.9172778508057582,1.533400492566535,0.9523809523809523,28,5,7,0,0,0,0,0,0,6,5,7,18,0,0,0,0,1.581799999999999,109.82800000000006,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
O[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)C(N(CCCCCCCC/C=C\CCCCCCCC)C)=O,3.199631767318347e-05,4.4949,20.0,Nonionic,12.145508895048891,12.145508895048891,0.4468694098009576,-1.8546810359152237,0.13289999765520405,15.59375,459.66800000000046,410.27600000000024,459.355988288,190,0,0.2534684181914787,-0.39357913285241714,0.39357913285241714,0.2534684181914787,0.75,1.21875,1.71875,2.8050329351400483,3.6889472993772494,473.34848376472064,24.192023676495605,20.36933997758613,20.36933997758613,15.361478425105242,12.594055750010472,12.594055750010472,8.873579113086292,8.873579113086292,5.889253623232565,5.889253623232565,3.6009368551329137,3.6009368551329137,-0.99,2.8050329351400483,31.01,20.605218846763584,14.956226922010615,194.70078327239116,30.432546705054005,18.31189916324491,6.103966387748303,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,76.86317201969248,32.10410811463005,13.592428388589765,6.606881964512918,30.327174158275348,5.907179729351506,0.0,4.899909730850478,0.0,121.23110547164801,20.199310353102682,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,80.9549023385014,4.794537184071822,0.0,96.81523992065479,12.152040213667762,0.0,0.0,0.0,121.46000000000001,36.92992724485764,25.220646763434644,0.0,0.0,6.544756405912575,32.10410811463005,69.73497631986176,0.0,0.0,19.075777413358388,5.106527394840706,0.0,0.0,13.46548726521322,47.43718758457206,0.0,-0.7134848426802252,0.0,14.360100408250092,1.9183020654714897,1.5324075191733721,0.88,32,5,7,0,0,0,0,0,0,6,5,7,21,0,0,0,0,2.9182000000000006,128.20200000000006,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
OC([C@H]([C@H]([C@@H](C(N(CCCCCCCCCC)C)=O)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)CO,0.0022998525866862,2.6383,20.0,Nonionic,12.617440133668559,12.617440133668559,0.3455969503146634,-2.0295971900979746,0.09894175665218995,28.34285714285714,511.6090000000001,466.2490000000003,511.2992612599998,208,0,0.2534686222417349,-0.393578935932464,0.393578935932464,0.2534686222417349,0.9142857142857143,1.4857142857142858,2.0285714285714285,2.8607677915096175,2.6704100054478785,581.6707975220429,26.543241116511002,20.72399424664986,20.72399424664986,16.597860530323697,12.461242046639837,12.461242046639837,9.217993326099965,9.217993326099965,6.342412354567604,6.342412354567604,3.9819668990830337,3.9819668990830337,-0.9300000000000004,2.8607677915096175,32.099351335485764,16.7439145364145,9.801689852169718,206.26446263785468,55.22585479717621,42.72776471423811,12.393993117083514,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,51.8694885601727,6.4208216229260096,13.592428388589765,13.213763929025836,55.12048225039756,5.907179729351506,0.0,4.899909730850478,0.0,113.41206801442034,26.8061923176156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.58725876786485,14.268263091671919,0.0,58.29031018309871,0.0,0.0,0.0,0.0,200.60999999999999,74.24270148969897,45.64675634279746,0.0,0.0,12.965578028838586,19.26246486877803,37.63086820523171,0.0,0.0,6.923737199690624,9.473725907600098,10.515532751291332,0.0,13.868646227191572,79.69817389767053,0.0,-0.8259368007099785,0.0,-7.4088101292410835,0.8513534638293776,1.4677072566349263,0.9565217391304348,35,8,12,0,1,1,0,0,0,11,8,12,17,0,1,1,1,-2.154399999999994,123.99340000000008,0,8,8,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
OC([C@H]([C@H]([C@@H](C(N(CCCCCCCCCCCC)C)=O)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)CO,0.0002499769702178,3.6021,20.0,Nonionic,12.670682160262231,12.670682160262231,0.347124728092441,-2.030391077097218,0.09000068628420063,27.45945945945946,539.6630000000001,490.27100000000036,539.3305613879998,220,0,0.2534686222417349,-0.393578935932464,0.393578935932464,0.2534686222417349,0.8648648648648649,1.4054054054054055,1.9189189189189189,2.901298400725525,2.5741240996720673,611.1870068599851,27.957454678884094,22.138207809022955,22.138207809022955,17.597860530323693,13.461242046639837,13.461242046639837,9.925100107286513,9.925100107286513,6.842412354567604,6.842412354567604,4.335520289676308,4.335520289676308,-0.9300000000000004,2.901298400725525,34.09772387025228,18.373489114770553,10.991835341306418,218.99434686664785,55.22585479717621,42.72776471423811,12.393993117083514,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,64.71113180602472,6.4208216229260096,13.592428388589765,13.213763929025836,55.12048225039756,5.907179729351506,0.0,4.899909730850478,0.0,126.25371126027237,26.8061923176156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.58725876786485,14.268263091671919,0.0,71.13195342895074,0.0,0.0,0.0,0.0,200.60999999999999,74.24270148969897,45.64675634279746,0.0,0.0,12.965578028838586,19.26246486877803,50.47251145108372,0.0,0.0,6.923737199690624,9.473725907600098,10.539869297227405,0.0,13.929492707412425,79.89810837383637,0.0,-0.8231790654659796,0.0,-4.736904782327592,0.8851420772452236,1.4741380587388053,0.96,37,8,12,0,1,1,0,0,0,11,8,12,19,0,1,1,1,-1.3741999999999963,133.22740000000007,0,8,8,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
OC([C@H]([C@H]([C@@H](C(N(CCCCCCCCCCCCCC)C)=O)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)CO,3.5999792704335684e-05,4.4437,20.0,Nonionic,12.71168979554674,12.71168979554674,0.3480459299065002,-2.031072266534686,0.08239848138238857,26.666666666666668,567.7170000000002,514.2930000000003,567.3618615159997,232,0,0.2534686222417349,-0.393578935932464,0.393578935932464,0.2534686222417349,0.8205128205128205,1.3333333333333333,1.8205128205128205,2.939699839152538,2.4841696846266683,640.8545443559027,29.371668241257193,23.55242137139605,23.55242137139605,18.597860530323693,14.461242046639837,14.461242046639837,10.632206888473057,10.632206888473057,7.342412354567604,7.342412354567604,4.689073680269582,4.689073680269582,-0.9300000000000004,2.939699839152538,36.09626740215393,20.030083267130145,12.224701904782004,231.7242310954411,55.22585479717621,42.72776471423811,12.393993117083514,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,77.55277505187675,6.4208216229260096,13.592428388589765,13.213763929025836,55.12048225039756,5.907179729351506,0.0,4.899909730850478,0.0,139.0953545061244,26.8061923176156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.58725876786485,14.268263091671919,0.0,83.97359667480276,0.0,0.0,0.0,0.0,200.60999999999999,74.24270148969897,45.64675634279746,0.0,0.0,12.965578028838586,19.26246486877803,63.314154696935745,0.0,0.0,6.923737199690624,9.473725907600098,10.559586994254943,0.0,13.976009942986753,80.06089353989148,0.0,-0.8211893876504093,0.0,-1.9967078313688102,0.9091621071835183,1.4789113013691908,0.9629629629629629,39,8,12,0,1,1,0,0,0,11,8,12,21,0,1,1,1,-0.5939999999999965,142.46140000000003,0,8,8,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
